State,County,IT_WholeRate,HighSchool_WholeRate,MedianInc_WholeAvg,republican_rate,Segregation,urban,racial_weighted_bias,hesitancy,HighSchool_Disparity,IT_Disparity,MedianInc_Disparity,CvdVax_DisparityY,vehicle,FacNumRate,CaseRate,Black_Prop,Test
Virginia,James City,88.6,95.1,87.678,4685.324591,30.93559418,1,40.37978169,13,10.8,25.9,39.981,15.09186126,96.5,0.026135933,5.836153836,13.63380944,0
Virginia,King George,93.1,93.3,94.274,5963.004801,18.05500393,0,40.55556306,16,3.1,6.4,29.581,2.306649796,96.4,0.011179013,6.036667164,16.06424206,0
Virginia,King William,79,92.1,66.987,6827.084499,18.96279045,1,39.58335292,14,25,32.9,36.302,-6.619908757,97.5,0.023326335,6.682995101,15.4245393,0
Virginia,King and Queen,68.2,88.1,63.982,5969.785575,27.05904581,1,40.871945,15,13.4,18.4,16.971,-5.407934969,97,0,5.466192171,26.19217082,1
Virginia,Lancaster,74.9,90.4,53.711,5180.773543,15.02509157,0,41.23249867,15,15.4,28.4,33.054,21.71580436,92.9,0.047156465,6.658492879,28.39762331,0
Virginia,Lee,55.9,76.7,32.888,8422.271446,81.17273263,0,40.43160245,19,4.3,-6.8,13.86,14.48353036,89.2,0.042693079,10.23353114,3.722836528,0
Virginia,Loudoun,96,93.9,142.299,3671.214988,25.04765774,1,41.3038159,10,5.2,3.3,24.223,6.6975394,97.6,0.015718023,6.465185787,8.092363942,0
Virginia,Louisa,83.2,85.2,60.975,6081.983713,23.60825349,1,40.43413326,15,12,22.4,23.228,-5.058748226,95,0.010640845,5.038440052,15.5515948,1
Virginia,Lunenburg,61.1,77.8,44.303,5899.916597,5.90229348,0,40.68520762,18,7.2,24.7,19.902,4.968074188,92.9,0.057395867,6.051164316,33.86356182,0
Virginia,Lynchburg city,84.8,88.7,46.409,4748.902839,44.06126759,1,41.86657478,17,8.4,14,20.027,5.184660479,88,0.036510564,9.086262292,28.04741505,1
Virginia,Madison,74.3,86.1,57.895,6539.980257,6.382519485,0,40.73879169,15,0.1,18.6,-1.049,-2.714148168,95.9,0,4.471759294,9.267777694,0
Virginia,Manassas city,89.9,82.7,81.493,3703.528297,15.14547239,1,41.59462483,15,-2.8,1.4,10.696,12.09928832,96.2,0.02920774,10.3711817,15.39978094,0
Virginia,Martinsville city,80,82.8,34.371,3605.92938,32.56103258,0,40.61487181,17,3.6,7.1,6.001,10.47305654,86.2,0.071690298,12.47411184,47.45101163,0
Virginia,Mecklenburg,66.6,81.9,43.207,5726.115437,18.1144767,0,41.2280097,18,15.4,16.6,21.402,4.651669947,90.6,0.02288554,7.24817733,34.55716481,0
Virginia,Middlesex,75.2,87.1,57.438,6203.429923,23.17122163,0,40.80281535,15,17.6,28.9,29.304,7.285485202,93.9,0.009450009,5.348705349,16.62256662,0
Virginia,Montgomery,90.4,93.2,57.977,4605.818393,29.41161718,1,40.62685705,16,1.8,-1.3,18.027,-1.840066374,94.9,0.019282488,9.255594459,4.301009793,1
Virginia,Nelson,69.7,85.7,64.313,5180.32081,25.24683846,1,40.18528886,15,10.8,5.7,16.098,-0.034765685,93.3,0.046885466,5.914266577,11.39316812,0
Virginia,New Kent,81,92.7,87.904,6677.066001,8.595985353,1,40.37372756,14,15.7,32.9,-8.937,7.709185943,97.9,0.012992075,6.266510762,13.85821316,0
Virginia,Newport News city,78.7,91,53.215,3259.880861,41.60504146,1,40.43843799,19,5.6,13.7,24.689,8.691587018,89.4,0.018970568,7.498395871,42.81657135,0
Virginia,Norfolk city,86.5,88,51.59,2619.593032,52.66718645,1,41.37886783,20,11.5,10.9,31.345,8.849550701,87.6,0.016066441,7.011147638,42.09077951,0
Virginia,Northampton,78.6,82.5,47.227,4396.013091,5.465922835,0,40.89072918,15,19.6,24.5,17.984,15.70758276,90.3,0.059777968,6.695132365,33.74893254,1
Virginia,Northumberland,82,91,62.632,5755.164892,10.33577579,0,40.58212572,15,8.6,0.7,7.748,17.24699395,96.4,0.008267879,6.068623398,24.98553121,0
Virginia,Nottoway,72.6,79.7,45.535,5695.898161,18.34560822,0,40.16061378,18,14.6,14.5,12.592,5.097199463,93.1,0.019695378,12.36869748,39.32510504,0
Virginia,Orange,81.3,88.7,71.548,6006.38051,14.088368,0,41.04751012,15,5.2,12.7,29.237,3.378424566,96.4,0.018892877,5.632776443,13.25740196,1
Virginia,Page,72.5,82.6,51.792,7484.382508,53.64329508,0,40.72421851,17,8.5,21.6,10.161,-1.609946654,95.7,0.008367501,8.200150615,2.225755167,1
Virginia,Patrick,74.7,80.2,43.073,7862.394958,20.00823165,0,40.92505176,17,4.4,5.8,-6.673,0.30134097,95.4,0.022716947,7.445479328,5.264652431,0
Virginia,Petersburg city,76.3,82.8,38.679,1124.920105,32.1541511,1,40.56097075,18,5.7,6.1,8.792,14.21892092,81.1,0.035092197,11.81330951,76.97313852,0
Virginia,Pittsylvania,77.5,82.7,47.69,6954.70118,26.46588426,1,40.80900178,17,12.4,7.7,9.939,-2.1410332,94.7,0.006627564,8.980349273,21.4898764,1
Virginia,Portsmouth city,84.5,88.3,52.175,2871.066493,53.75273884,1,39.89650349,18,6,6,22.643,8.380697947,88.7,0.018008856,9.2268904,54.49373927,1
Virginia,Powhatan,92.4,89.9,89.09,7135.966694,28.54812303,1,40.36030499,14,20.1,3.2,58.137,3.5512117,98.6,0.010117361,6.232294618,9.193309052,0
Virginia,Prince Edward,71.5,86,47.202,4646.33763,11.88846187,0,42.88814454,18,16.7,31.5,19.694,2.234652168,93,0.026313481,9.143934743,32.83922463,0
Virginia,Prince George,88.4,90.6,71.912,5805.988162,19.11348168,1,40.80149214,18,3.4,2.2,14.216,7.899177675,95.4,0.005214716,8.823299351,32.61804813,0
Virginia,Prince William,95.4,88.5,107.132,3572.914788,33.57123694,1,41.37205673,13,1.8,1.8,24.829,10.67893128,97.5,0.01254425,9.331646592,22.22075755,0
Virginia,Pulaski,75.6,87.4,53.866,6998.903445,15.86904824,1,39.61054164,16,9.8,19.6,10.456,-5.643599784,93,0.029388427,7.452905046,5.048931731,0
Virginia,Richmond city,78.5,85.4,47.25,1502.95558,55.26624493,1,37.28679403,17,16.9,20.2,40.194,16.20423596,83.1,0.020830079,7.16207537,46.89241264,0
Virginia,Richmond,77,80.6,49.517,6225.861648,12.37491207,0,39.96441154,15,11.8,36.1,17.714,10.55826048,92.3,0.011082788,16.29169899,29.64645905,1
Virginia,Roanoke city,79.1,86.2,44.23,3616.33107,58.10548991,1,41.55089861,17,6.3,14.9,21.393,8.041620254,86.3,0.025216102,8.32433959,29.45745035,0
Virginia,Roanoke,89.2,92.3,68.948,6014.145562,33.31262774,1,41.35698768,15,-1.4,-5.9,5.385,3.658458394,95.3,0.015925934,8.522498036,6.404348842,1
Virginia,Rockbridge,80.7,86.8,54.6,6554.826161,36.12378642,0,40.09885727,17,-10.4,-19,-56.021,-0.02047762,96.8,0.008860143,6.55650556,3.304833208,0
Virginia,Rockingham,81.5,84,61.864,6953.443615,51.46113726,1,38.20686624,17,-0.1,-14.9,-10.567,4.067170013,94,0.010982574,8.007516962,2.540635525,0
Virginia,Salem city,84.4,89.2,57.165,5886.905218,48.48098386,1,40.45954669,17,3.8,20.6,33.785,5.26866734,93.1,0.035571717,8.189399628,7.766491443,0
Virginia,Shenandoah,80.9,87,57.252,6962.571368,38.98245865,0,39.44797395,17,-2,15.7,17.293,6.198272069,93.8,0.01375642,9.452953045,2.909482759,0
Virginia,Smyth,77.4,83.3,40.932,7772.972206,51.52941214,0,40.23098157,17,3,0.9,10.271,5.400789688,90.7,0.046505448,9.118389583,2.484719639,1
Virginia,Southampton,80.8,84.8,61.348,5855.303495,11.1437665,0,40.62556105,17,15.6,11,25.968,4.049126856,93.3,0.011343656,11.05439283,34.73994668,1
Virginia,Spotsylvania,92,91.2,88.628,5253.469121,18.39407586,1,40.9733185,16,2.9,5.5,17.02,5.383651977,96.7,0.013214404,6.908930735,17.47017582,0
Virginia,Stafford,96,93.2,111.108,4748.602647,23.30278419,1,38.72269732,15,1.3,-0.7,-5.154,7.010615628,98,0.015044283,7.034183226,20.00627935,0
Virginia,Staunton city,79.6,89.7,52.611,4406.189555,16.28296845,0,40.37283373,17,9.5,13.1,6.179,10.03271391,93.4,0.024065458,9.935023263,11.42708166,1
Virginia,Suffolk city,85.4,89.9,74.884,4058.445495,43.29196744,1,40.89187636,17,10.7,13.2,26.896,7.230316078,93.2,0.018456594,8.355408868,42.60867677,0
Virginia,Surry,70.8,85,57.962,4538.323622,1.214670151,1,41.02326439,18,10.3,16.3,25.42,-4.841867387,93,0.015571473,6.431018374,41.54469013,0
Virginia,Sussex,74.9,80.3,49.487,4367.250541,18.39590087,1,40.84326616,18,14.1,11.8,24.05,6.493507543,91.8,0.017922753,10.42208083,56.12510082,1
Virginia,Tazewell,80.2,81.7,42.099,8325.951729,52.64298083,0,40.5224394,19,-0.3,-7.8,8.636,2.486250601,92.2,0.049267151,8.680872029,3.226998399,0
Virginia,Virginia Beach city,92.2,93.5,76.61,4635.75487,36.21882019,1,41.19245054,15,4.6,7.6,21.454,10.04592506,95.9,0.01755657,7.700444915,20.25917053,0
Virginia,Warren,88.2,86.9,69.116,6687.740647,38.09313987,1,38.87115488,17,4.4,14.6,32.912,0.889038827,94.7,0.017428543,6.924111144,4.962155164,1
Virginia,Washington,80.4,85.7,48.495,7580.06993,59.37649297,1,39.35012102,17,-0.4,-5.4,9.258,-8.101491212,95.2,0.039077038,8.764421288,1.518422032,1
Virginia,Waynesboro city,77.5,86.1,45.011,5157.815866,27.0813799,0,41.19198986,17,18.3,24,11.553,11.12670721,91.6,0.035351304,10.22094565,13.43349536,0
Virginia,Westmoreland,80.1,84.5,53.853,5366.838228,25.13734964,0,40.23793888,15,20,15,2.215,2.03681821,93.5,0.016652789,6.877601998,26.11157369,0
Virginia,Williamsburg city,86.9,94.7,57.463,2867.786706,21.64041476,1,40.40907814,13,15.6,22,11.889,8.783609589,91,0.006687174,5.008693326,15.98903303,0
Virginia,Winchester city,78.8,84.1,58.818,4334.938559,30.39476456,1,39.89195955,15,8.5,16.5,6.264,5.312052705,91.1,0.046299594,9.922359142,11.30422395,0
Virginia,York,93.2,94.7,92.069,5243.239043,28.03409632,1,41.99052435,13,6.7,1.3,25.718,6.327535969,97.8,0.013181019,5.284124194,13.82835384,0
West Virginia,Berkeley,87.8,89,62.515,6457.553119,21.57627457,1,39.36661177,19,4.5,-3.2,13.55,4.361033416,95,0.017621737,9.756568293,7.887825058,1
West Virginia,Brooke,80.2,90.6,51.496,7080.518018,57.1759245,1,38.3226207,18,-9.6,-3.9,15.124,17.7125803,91.9,0.036464743,9.672273121,1.481380191,0
West Virginia,Cabell,77.6,88,40.028,5813.972163,60.05591163,1,39.14179091,20,-7.1,15.2,26.066,11.15134302,87.9,0.046767089,9.376257545,4.823535809,1
West Virginia,Fayette,79.1,82.8,41.394,6867.512751,44.76353232,0,39.27990314,21,-7.9,-6.4,17.382,4.934797962,91.6,0.073102863,7.722963732,4.428618592,1
West Virginia,Greenbrier,80,86,40.2,6892.744479,45.87463982,0,38.06945695,21,3.5,7.4,12.016,5.278074492,91.3,0.098090128,7.564479834,2.732098552,0
West Virginia,Hancock,83,90.4,45.763,7105.797101,57.96366795,1,38.07171976,18,-5.7,-1.8,0.764,17.34870666,91.1,0.062478306,9.42034016,2.7143353,1
West Virginia,Hardy,84,80.3,47.438,7674.93287,50.39632781,0,39.15742004,21,22.3,-2.1,-21.36,1.112762813,95,0.087108014,10.42392567,3.157665505,0
West Virginia,Harrison,84.6,88.8,53.022,6789.102248,44.13435041,0,39.17900196,20,0.5,-3.1,-9.515,9.422347971,92,0.071369097,8.051326276,1.874925657,1
West Virginia,Jefferson,88.2,89.8,80.43,5426.488106,34.19659576,1,40.80409693,19,-1.1,2.1,15.258,0.897810548,96.3,0.020998845,7.608581528,6.422146782,0
West Virginia,Kanawha,82.7,88.7,46.639,5641.505763,53.87127383,1,39.12573193,20,-5.5,3.2,18.709,10.03121192,89.6,0.04547394,7.925377827,7.559902091,1
West Virginia,Logan,83.3,79.8,36.168,8086.903117,51.45498488,0,39.57115024,23,-9.5,9.8,0.196,4.870289889,88.8,0.056216621,9.388175771,1.842655923,1
West Virginia,Marion,85.3,89.4,50.305,6319.299062,54.32494396,0,40.18563056,20,-3.6,2.6,26.377,4.985304952,92.6,0.033885005,7.419032672,3.269011271,0
West Virginia,McDowell,67.6,68.6,27.682,7887.237628,57.83403019,0,38.70196164,23,-23.7,-4,5.958,-1.935513676,86,0.056740808,8.460054471,8.176350431,0
West Virginia,Mercer,78,83.5,40.784,7653.775762,60.05218722,0,40.55682559,21,-7.9,2.5,5.478,9.725714379,89.9,0.040845502,7.784471902,6.040028592,0
West Virginia,Mineral,84.6,92.2,49.936,7799.875699,61.92478271,1,38.24342814,19,-5.6,3.1,3.962,9.380652191,90.9,0.018609498,10.32082775,2.951466428,0
West Virginia,Mingo,77.1,75.5,32.764,8525.244462,73.28787765,0,38.61149813,23,-19.3,4.9,19.581,7.252911859,86.5,0.055498634,10.36970628,1.985143443,0
West Virginia,Monongalia,89.1,92.4,52.455,4944.618749,39.27343532,1,40.48159337,18,0.9,1.9,10.505,10.28310461,91.8,0.024618415,8.481990683,3.884975192,1
West Virginia,Ohio,78,93.5,50.584,6208.664187,55.74921676,1,38.50730006,18,5.1,10.2,25.372,16.47096594,88.2,0.028977808,9.77276569,3.663277873,0
West Virginia,Putnam,82.8,91.7,60.097,7029.227045,51.93870877,1,39.75830633,20,-1.6,11.8,-3.996,9.946276126,96.2,0.04428698,8.54384411,1.218777679,0
West Virginia,Raleigh,81.6,86.5,43.748,7452.727602,60.85680311,0,40.32989693,21,-3.5,5,5.529,10.42965557,91.6,0.072245471,8.380474639,7.99062172,1
West Virginia,Randolph,77.6,85.5,43.32,7109.016393,55.58175169,0,39.39251984,21,9.5,-9.6,14.668,19.87345059,90.6,0.073183481,8.691409653,1.623976302,0
West Virginia,Summers,70.9,85,38.187,7294.538944,32.35294118,0,38.25752472,21,-8.2,-11.4,7.12,22.78655036,91.5,0.06362841,6.108327368,4.35059254,1
West Virginia,Wood,85.8,89.9,47.321,7017.697745,54.57557376,1,37.6734971,20,2.9,9.6,29.461,11.12453434,90.5,0.02873632,9.073493139,1.238056467,1
Wisconsin,Wood,86.6,92.7,54.913,5899.42724,71.49157885,0,36.45894372,17,34.1,8.1,11.834,20.53159074,94.7,0.019178345,10.07274072,0.961657009,0
Wisconsin,Winnebago,88.6,92.9,58.543,5096.011344,49.85208673,1,37.01243777,17,22,4.5,32.371,24.54769146,94.5,0.016287877,12.13795831,2.502515895,0
Wisconsin,Waukesha,93.6,96.2,87.277,5974.574685,57.20082528,1,40.52612534,13,11.8,2,37.158,15.24962311,96.2,0.01979228,11.8320724,1.75433822,0
Wisconsin,Washington,91,94.9,77.663,6842.703139,55.13215847,1,40.80411174,14,2.3,5.1,26.692,13.34247738,96.2,0.019112869,12.03302116,1.354808357,0
Wisconsin,Walworth,87.3,90.8,63.776,5891.84391,74.88456497,0,40.624175,16,14.5,13.9,45.24,14.74427067,94.9,0.014441406,11.541572,1.24196095,0
Wisconsin,St. Croix,89.6,96.2,84.756,5693.798518,38.747586,1,38.85380173,16,-2.1,-0.8,35.957,18.12674128,97,0.013232327,9.915423379,0.85238237,0
Wisconsin,Sheboygan,88.7,93.2,60.696,5713.135548,64.9680655,1,38.64252995,16,12,2,32.482,28.27884217,93.9,0.032079071,12.52384255,2.285417028,0
Wisconsin,Sauk,85.5,90.9,59.943,4834.858075,66.73582192,0,38.55495237,17,11.6,8.1,-20.569,26.97152402,94.8,0.017069613,9.206728531,1.32987803,0
Wisconsin,Rock,84.6,90.8,57.875,4360.762764,57.36749357,1,37.32600695,18,8.9,23.3,31.01,18.86877115,94.1,0.017140688,10.49377426,5.25851831,0
Wisconsin,Racine,87.6,90.5,61.336,5131.92724,51.69089715,1,40.79657422,18,15.4,14.6,44.838,19.41282106,93,0.015281874,12.25962885,11.99066787,0
Wisconsin,Portage,90.3,93.9,58.853,4765.067529,57.83689515,0,38.37266954,17,4.9,3.2,18.297,18.48909237,94.2,0.01554287,10.16645001,0.994743684,0
Wisconsin,Ozaukee,92.2,96.8,85.215,5536.924258,50.40712239,1,41.25077189,14,15,-0.8,-67.705,4.538765188,96.5,0.02353706,10.11196916,1.737259165,0
Wisconsin,Outagamie,90.5,94.1,65.572,5407.520608,58.8839794,1,36.90687652,17,14.1,-5.1,13.261,20.02592154,96,0.018628416,12.36980068,1.522207733,1
Wisconsin,Monroe,82.1,90.9,59.587,6104.04573,55.43188321,0,38.09235947,18,-3.7,-13.4,-16.79,16.97480677,92.7,0.028106285,9.837199749,1.835556613,0
Wisconsin,Milwaukee,82.3,88.3,50.606,2938.039486,76.48253748,1,38.14211415,18,11.1,13.5,32.605,19.72441084,86.3,0.02157073,11.98148301,27.24002512,1
Wisconsin,Marathon,87.1,91.8,62.633,5825.207232,65.72947659,1,38.44413526,16,5.3,1.5,17.809,17.40368712,95.1,0.012528373,11.64328037,0.90867553,1
Wisconsin,Manitowoc,86,92,56.612,6082.098724,69.82079842,0,37.75864086,17,25.2,-5.2,29.956,25.32614774,93.9,0.016459655,10.9190818,1.169901622,0
Wisconsin,La Crosse,89.6,95,57.882,4239.244491,71.74286307,1,40.65308728,17,4.6,5.3,27.742,21.99779186,94.2,0.013557484,11.28575786,1.615035249,1
Wisconsin,Kenosha,89,90.1,63.733,5083.362534,51.37561007,1,40.9790443,17,10.3,12.3,34.732,15.75871007,93.4,0.018282506,10.56080113,7.413261304,1
Wisconsin,Jefferson,88.1,91.8,66.291,5685.033118,60.28021858,0,39.0965378,17,-2.1,-2.5,16.514,16.55990743,96.2,0.015335795,11.07126426,1.154903326,1
Wisconsin,Grant,83.3,92.3,54.8,5533.296815,71.89563551,0,37.42105777,17,41.1,-4.1,52.322,21.29110036,94.5,0.017496452,10.88279321,1.529967534,0
Wisconsin,Fond du Lac,86.6,91.8,62.391,6251.355037,65.38947616,1,40.37981715,16,4.4,24.7,13.973,23.65023779,93.8,0.014506349,13.00542537,2.217537209,0
Wisconsin,Eau Claire,89.4,94.1,59.476,4363.570617,61.91871485,1,35.67991102,17,12.1,2.9,15.048,13.10972893,93.8,0.013378438,11.21208646,1.226038262,1
Wisconsin,Douglas,83.3,93.7,53.986,4439.702475,73.09964932,1,36.77564684,17,15.1,-6.2,-0.735,20.11338307,92.7,0.041714948,10.801854,1.253765933,0
Wisconsin,Dodge,87.6,90.8,60.652,6476.031146,65.22483763,0,35.93448957,17,12.3,0.2,26.775,23.43038176,94.9,0.013661358,14.31710288,3.345894193,0
Wisconsin,Dane,91.4,95.8,73.893,2293.396669,49.60812858,1,35.57784818,14,8.4,9,42.958,26.01974416,92.7,0.016645479,8.236402382,5.53196938,0
Wisconsin,Brown,89.8,92.1,62.34,5282.318703,58.98389977,1,37.44018275,17,12.5,6.1,40.201,26.18828705,94.5,0.018144567,13.01797068,2.976464985,0
Wisconsin,Barron,80.3,90.2,52.703,6242.050796,83.06620665,0,38.88788027,18,40.8,43.6,26.109,16.31600545,94.1,0.033153567,12.83927151,1.571479091,0
